anio,prov_id,grupo_edad,sexo,proy_pob,pob_est_2010,pob_est_2022
2020,62,70-79 años,masculino,16302,10919,16705
2020,62,80+ años,femenino,10652,7276,10724
2020,62,80+ años,masculino,6661,4282,6579
2020,66,20-39 años,femenino,221040,185945,231892
2020,66,20-39 años,masculino,218797,176250,221105
2020,66,40-49 años,femenino,85026,63301,94685
2020,66,40-49 años,masculino,80062,59968,86658
2020,66,50-59 años,femenino,61720,50972,68606
2020,66,50-59 años,masculino,57732,47734,62140
2020,66,60-69 años,femenino,47173,35107,51823
2020,66,60-69 años,masculino,42124,31824,45503
2020,66,70-79 años,femenino,29740,20969,32597
2020,66,70-79 años,masculino,24074,17581,25719
2020,66,80+ años,femenino,16356,10650,16843
2020,66,80+ años,masculino,10019,6587,10223
2020,70,20-39 años,femenino,116155,101152,123782
2020,70,20-39 años,masculino,118952,100247,120794
2020,70,40-49 años,femenino,48299,36950,54214
2020,70,40-49 años,masculino,47511,34288,51224
2020,70,50-59 años,femenino,36749,33234,40369
2020,70,50-59 años,masculino,33907,29374,36295
2020,70,60-69 años,femenino,31263,25711,33525
2020,70,60-69 años,masculino,26466,21884,27935
2020,70,70-79 años,femenino,21621,15054,23780
2020,70,70-79 años,masculino,16371,11129,17704
2020,70,80+ años,femenino,10891,7695,11203
2020,70,80+ años,masculino,6158,4332,6202
2020,74,20-39 años,femenino,76722,64821,84325
2020,74,20-39 años,masculino,77290,63709,81276
2020,74,40-49 años,femenino,32453,24266,38019
2020,74,40-49 años,masculino,32227,24266,35812
2020,74,50-59 años,femenino,24668,20529,28104
2020,74,50-59 años,masculino,24417,19991,26806
2020,74,60-69 años,femenino,20526,15477,21935
2020,74,60-69 años,masculino,18767,14298,20001
2020,74,70-79 años,femenino,13846,9198,14571
2020,74,70-79 años,masculino,11287,7306,11791
2020,74,80+ años,femenino,7829,5220,7210
2020,74,80+ años,masculino,4300,2706,4022
2020,78,20-39 años,femenino,57209,45102,55088
2020,78,20-39 años,masculino,60818,49924,53970
2020,78,40-49 años,femenino,23946,15361,24452
2020,78,40-49 años,masculino,26438,16783,24027
2020,78,50-59 años,femenino,15357,11045,16593
2020,78,50-59 años,masculino,16706,12308,15689
2020,78,60-69 años,femenino,10336,6612,11223
2020,78,60-69 años,masculino,10687,6479,10478
2020,78,70-79 años,femenino,5549,3507,5904
2020,78,70-79 años,masculino,4547,3089,4694
2020,78,80+ años,femenino,2713,1479,2836
2020,78,80+ años,masculino,1639,977,1783
2020,82,20-39 años,femenino,535440,493478,542694
2020,82,20-39 años,masculino,537800,486727,516588
2020,82,40-49 años,femenino,231362,183991,248080
2020,82,40-49 años,masculino,224824,175727,234691
2020,82,50-59 años,femenino,182064,167690,189388
2020,82,50-59 años,masculino,169315,156233,172779
2020,82,60-69 años,femenino,159352,134873,162011
2020,82,60-69 años,masculino,136905,114720,139891
2020,82,70-79 años,femenino,116286,99187,117583
2020,82,70-79 años,masculino,82931,68596,86373
2020,82,80+ años,femenino,79375,66143,68016
2020,82,80+ años,masculino,36776,30066,34882
2020,86,20-39 años,femenino,152944,129191,172285
2020,86,20-39 años,masculino,151374,124318,163848
2020,86,40-49 años,femenino,58942,42326,68767
2020,86,40-49 años,masculino,56541,42598,65744
2020,86,50-59 años,femenino,40723,36474,46317
2020,86,50-59 años,masculino,40568,36800,45336
2020,86,60-69 años,femenino,33306,25699,37115
2020,86,60-69 años,masculino,31820,24740,34899
2020,86,70-79 años,femenino,21330,16733,23080
2020,86,70-79 años,masculino,17942,13364,19512
2020,86,80+ años,femenino,12612,9389,12442
2020,86,80+ años,masculino,7193,5358,6986
2020,90,20-39 años,femenino,265033,226895,277243
2020,90,20-39 años,masculino,263898,218784,264035
2020,90,40-49 años,femenino,104683,76219,118471
2020,90,40-49 años,masculino,100409,71113,110814
2020,90,50-59 años,femenino,75368,71259,83873
2020,90,50-59 años,masculino,69951,66235,76264
2020,90,60-69 años,femenino,66532,48044,73095
2020,90,60-69 años,masculino,58955,42909,63375
2020,90,70-79 años,femenino,40792,30247,45021
2020,90,70-79 años,masculino,32309,21967,35168
2020,90,80+ años,femenino,22984,16585,23457
2020,90,80+ años,masculino,12334,9083,12330
2020,94,20-39 años,femenino,27726,20975,31592
2020,94,20-39 años,masculino,29406,22179,31407
2020,94,40-49 años,femenino,11978,8485,13327
2020,94,40-49 años,masculino,12343,8785,13127
2020,94,50-59 años,femenino,8714,5715,9796
2020,94,50-59 años,masculino,8751,6477,8873
2020,94,60-69 años,femenino,5499,2567,6666
2020,94,60-69 años,masculino,5896,2690,6599
2020,94,70-79 años,femenino,2255,1147,2695
2020,94,70-79 años,masculino,2083,967,2382
2020,94,80+ años,femenino,941,516,1197
2020,94,80+ años,masculino,552,253,711
2021,2,20-39 años,femenino,435934,484168,487711
2021,2,20-39 años,masculino,421178,454946,450632
2021,2,40-49 años,femenino,223775,187595,239774
2021,2,40-49 años,masculino,207620,164907,212440
2021,2,50-59 años,femenino,178023,183815,197626
2021,2,50-59 años,masculino,152599,148342,163778
2021,2,60-69 años,femenino,166603,161947,177234
2021,2,60-69 años,masculino,125769,118583,134881
2021,2,70-79 años,femenino,135931,122818,145588
2021,2,70-79 años,masculino,85972,75651,94649
2021,2,80+ años,femenino,103022,103481,100610
2021,2,80+ años,masculino,45765,43706,47994
2021,6,20-39 años,femenino,2552106,2386526,2616669
2021,6,20-39 años,masculino,2587742,2355157,2508060
2021,6,40-49 años,femenino,1163501,923540,1237642
2021,6,40-49 años,masculino,1131197,878829,1150653
2021,6,50-59 años,femenino,917971,809178,953510
2021,6,50-59 años,masculino,857591,746141,867242
2021,6,60-69 años,femenino,767408,634985,774148
2021,6,60-69 años,masculino,662515,546377,660434
2021,6,70-79 años,femenino,553998,433495,554740
2021,6,70-79 años,masculino,406917,309294,409703
2021,6,80+ años,femenino,342402,273440,315700
2021,6,80+ años,masculino,168745,131016,164197
2021,10,20-39 años,femenino,62942,55342,69568
2021,10,20-39 años,masculino,65224,55022,67484
2021,10,40-49 años,femenino,27438,19393,29756
2021,10,40-49 años,masculino,26914,19217,28320
2021,10,50-59 años,femenino,19951,16431,21346
2021,10,50-59 años,masculino,19597,16388,20057
2021,10,60-69 años,femenino,15916,11449,16782
2021,10,60-69 años,masculino,15157,10681,15424
2021,10,70-79 años,femenino,10367,7217,10466
2021,10,70-79 años,masculino,8688,5499,8744
2021,10,80+ años,femenino,6133,4286,5677
2021,10,80+ años,masculino,3466,2316,3212
2021,14,20-39 años,femenino,571995,507593,590657
2021,14,20-39 años,masculino,576044,498838,566330
2021,14,40-49 años,femenino,246618,191413,267414
2021,14,40-49 años,masculino,240839,181180,251147
2021,14,50-59 años,femenino,193483,170765,203970
2021,14,50-59 años,masculino,180508,156517,187612
2021,14,60-69 años,femenino,166309,141195,171581
2021,14,60-69 años,masculino,143020,119457,146956
2021,14,70-79 años,femenino,125701,96107,125908
2021,14,70-79 años,masculino,91812,68845,92655
2021,14,80+ años,femenino,76796,59593,69646
2021,14,80+ años,masculino,38079,28366,36639
2021,18,20-39 años,femenino,177138,148775,197070
2021,18,20-39 años,masculino,175218,138900,184522
2021,18,40-49 años,femenino,66884,54902,76986
2021,18,40-49 años,masculino,61997,51230,71224
2021,18,50-59 años,femenino,53801,46132,60569
2021,18,50-59 años,masculino,50044,44558,54693
2021,18,60-69 años,femenino,43962,31320,48537
2021,18,60-69 años,masculino,40128,29139,43737
2021,18,70-79 años,femenino,27463,20115,29794
2021,18,70-79 años,masculino,22858,14897,24149
2021,18,80+ años,femenino,16061,10648,15796
2021,18,80+ años,masculino,8773,5930,8626
2021,22,20-39 años,femenino,193978,159894,189918
2021,22,20-39 años,masculino,191729,152280,176432
2021,22,40-49 años,femenino,72294,56286,74048
2021,22,40-49 años,masculino,67665,53574,68146
2021,22,50-59 años,femenino,54689,46586,55057
2021,22,50-59 años,masculino,51027,46076,49618
2021,22,60-69 años,femenino,43695,29566,42846
2021,22,60-69 años,masculino,40028,27792,38355
2021,22,70-79 años,femenino,25264,19108,24145
2021,22,70-79 años,masculino,20292,14645,18957
2021,22,80+ años,femenino,14340,9339,12530
2021,22,80+ años,masculino,7566,5221,6483
2021,26,20-39 años,femenino,94195,81868,92410
2021,26,20-39 años,masculino,97856,84211,90670
2021,26,40-49 años,femenino,43404,29538,44067
2021,26,40-49 años,masculino,44738,29708,42441
2021,26,50-59 años,femenino,30430,23806,30700
2021,26,50-59 años,masculino,29708,23880,28924
2021,26,60-69 años,femenino,23517,15686,23445
2021,26,60-69 años,masculino,21795,14908,21221
2021,26,70-79 años,femenino,14474,9358,14289
2021,26,70-79 años,masculino,11551,7362,11777
2021,26,80+ años,femenino,8098,4955,7728
2021,26,80+ años,masculino,4436,2882,4578
2021,30,20-39 años,femenino,206206,181868,216233
2021,30,20-39 años,masculino,208362,180087,209003
2021,30,40-49 años,femenino,89621,70409,96007
2021,30,40-49 años,masculino,87264,68190,91742
2021,30,50-59 años,femenino,70644,62229,75121
2021,30,50-59 años,masculino,66944,59068,70496
2021,30,60-69 años,femenino,60134,48478,62750
2021,30,60-69 años,masculino,52221,42986,54690
2021,30,70-79 años,femenino,43201,33533,43688
2021,30,70-79 años,masculino,32555,23320,33081
2021,30,80+ años,femenino,26981,20075,24813
2021,30,80+ años,masculino,12840,8892,12079
2021,34,20-39 años,femenino,92502,76229,97802
2021,34,20-39 años,masculino,92412,70895,90646
2021,34,40-49 años,femenino,35232,28654,38400
2021,34,40-49 años,masculino,32702,27768,35712
2021,34,50-59 años,femenino,28250,23495,29696
2021,34,50-59 años,masculino,27258,23061,27870
2021,34,60-69 años,femenino,22702,14822,23312
2021,34,60-69 años,masculino,21068,14406,21399
2021,34,70-79 años,femenino,13381,8864,13426
2021,34,70-79 años,masculino,11430,7985,11486
2021,34,80+ años,femenino,7167,4273,6494
2021,34,80+ años,masculino,5103,3032,4170
2021,38,20-39 años,femenino,120043,105651,129379
2021,38,20-39 años,masculino,119892,101644,123280
2021,38,40-49 años,femenino,51466,36462,58243
2021,38,40-49 años,masculino,49391,33503,54069
2021,38,50-59 años,femenino,36624,30416,41054
2021,38,50-59 años,masculino,33141,27544,36142
2021,38,60-69 años,femenino,28552,20884,32129
2021,38,60-69 años,masculino,24526,18578,27239
2021,38,70-79 años,femenino,18163,12105,20054
2021,38,70-79 años,masculino,14400,10108,15762
2021,38,80+ años,femenino,9604,5695,10245
2021,38,80+ años,masculino,6004,3560,6258
2021,42,20-39 años,femenino,51594,45815,53069
2021,42,20-39 años,masculino,52624,45954,51971
2021,42,40-49 años,femenino,23409,19045,24782
2021,42,40-49 años,masculino,23066,18718,23993
2021,42,50-59 años,femenino,19255,16205,19673
2021,42,50-59 años,masculino,18606,16307,18720
2021,42,60-69 años,femenino,15755,13111,15939
2021,42,60-69 años,masculino,15025,12477,14995
2021,42,70-79 años,femenino,11630,8773,11639
2021,42,70-79 años,masculino,9692,6999,9377
2021,42,80+ años,femenino,7461,5514,6443
2021,42,80+ años,masculino,4280,2871,3711
2021,46,20-39 años,femenino,65562,53370,65283
2021,46,20-39 años,masculino,65867,51953,61749
2021,46,40-49 años,femenino,25803,18037,26896
2021,46,40-49 años,masculino,25336,17795,25141
2021,46,50-59 años,femenino,18458,14518,18883
2021,46,50-59 años,masculino,17976,14637,17710
2021,46,60-69 años,femenino,14369,9652,14231
2021,46,60-69 años,masculino,13689,9320,13311
2021,46,70-79 años,femenino,8826,5966,8638
2021,46,70-79 años,masculino,7492,4606,6915
2021,46,80+ años,femenino,5102,3297,4183
2021,46,80+ años,masculino,2815,1883,2435
2021,50,20-39 años,femenino,297403,266341,307499
2021,50,20-39 años,masculino,302718,261436,296423
2021,50,40-49 años,femenino,127296,96901,137781
2021,50,40-49 años,masculino,122822,89448,128333
2021,50,50-59 años,femenino,97643,88760,105301
2021,50,50-59 años,masculino,90006,79980,93546
2021,50,60-69 años,femenino,84564,70866,90256
2021,50,60-69 años,masculino,72142,60727,76909
2021,50,70-79 años,femenino,62757,45239,66301
2021,50,70-79 años,masculino,47420,33912,50055
2021,50,80+ años,femenino,36542,26408,34214
2021,50,80+ años,masculino,20339,14439,19332
2021,54,20-39 años,femenino,198672,162165,208207
2021,54,20-39 años,masculino,198867,155091,192721
2021,54,40-49 años,femenino,73182,57984,78963
2021,54,40-49 años,masculino,70192,56352,73947
2021,54,50-59 años,femenino,56250,45206,59651
2021,54,50-59 años,masculino,54226,45901,55319
2021,54,60-69 años,femenino,42988,28190,45889
2021,54,60-69 años,masculino,41465,27668,42584
2021,54,70-79 años,femenino,24519,17122,24861
2021,54,70-79 años,masculino,20929,14726,21173
2021,54,80+ años,femenino,13591,7901,11888
2021,54,80+ años,masculino,8229,5338,7702
2021,58,20-39 años,femenino,99897,90479,113916
2021,58,20-39 años,masculino,102047,89346,112890
2021,58,40-49 años,femenino,46130,34094,52513
2021,58,40-49 años,masculino,44500,32379,49774
2021,58,50-59 años,femenino,34930,26119,38246
2021,58,50-59 años,masculino,32427,25478,34944
2021,58,60-69 años,femenino,25962,16248,27930
2021,58,60-69 años,masculino,23548,15578,24845
2021,58,70-79 años,femenino,15369,8759,16297
2021,58,70-79 años,masculino,12630,7152,13406
2021,58,80+ años,femenino,7983,4518,7653
2021,58,80+ años,masculino,4615,2558,4713
2021,62,20-39 años,femenino,111719,98731,116790
2021,62,20-39 años,masculino,114462,97534,112237
2021,62,40-49 años,femenino,51189,38618,54479
2021,62,40-49 años,masculino,49970,37029,51161
2021,62,50-59 años,femenino,38579,31598,40561
2021,62,50-59 años,masculino,37037,30736,37442
2021,62,60-69 años,femenino,30707,22279,31718
2021,62,60-69 años,masculino,28463,21262,28479
2021,62,70-79 años,femenino,19926,13017,20472
2021,62,70-79 años,masculino,16938,10919,16705
2021,62,80+ años,femenino,11078,7276,10724
2021,62,80+ años,masculino,6953,4282,6579
2021,66,20-39 años,femenino,223494,185945,231892
2021,66,20-39 años,masculino,221887,176250,221105
2021,66,40-49 años,femenino,87085,63301,94685
2021,66,40-49 años,masculino,81994,59968,86658
2021,66,50-59 años,femenino,63142,50972,68606
2021,66,50-59 años,masculino,58977,47734,62140
2021,66,60-69 años,femenino,48166,35107,51823
2021,66,60-69 años,masculino,42984,31824,45503
2021,66,70-79 años,femenino,30922,20969,32597
2021,66,70-79 años,masculino,24960,17581,25719
2021,66,80+ años,femenino,17017,10650,16843
2021,66,80+ años,masculino,10398,6587,10223
2021,70,20-39 años,femenino,117214,101152,123782
2021,70,20-39 años,masculino,120323,100247,120794
2021,70,40-49 años,femenino,49160,36950,54214
2021,70,40-49 años,masculino,48525,34288,51224
2021,70,50-59 años,femenino,37434,33234,40369
2021,70,50-59 años,masculino,34689,29374,36295
2021,70,60-69 años,femenino,31564,25711,33525
2021,70,60-69 años,masculino,26747,21884,27935
2021,70,70-79 años,femenino,22329,15054,23780
2021,70,70-79 años,masculino,16921,11129,17704
2021,70,80+ años,femenino,11339,7695,11203
2021,70,80+ años,masculino,6416,4332,6202
2021,74,20-39 años,femenino,77505,64821,84325
2021,74,20-39 años,masculino,78266,63709,81276
2021,74,40-49 años,femenino,33263,24266,38019
2021,74,40-49 años,masculino,32936,24266,35812
2021,74,50-59 años,femenino,25078,20529,28104
2021,74,50-59 años,masculino,24876,19991,26806
2021,74,60-69 años,femenino,20943,15477,21935
2021,74,60-69 años,masculino,19139,14298,20001
2021,74,70-79 años,femenino,14339,9198,14571
2021,74,70-79 años,masculino,11709,7306,11791
2021,74,80+ años,femenino,8154,5220,7210
2021,74,80+ años,masculino,4501,2706,4022
2021,78,20-39 años,femenino,58209,45102,55088
2021,78,20-39 años,masculino,61719,49924,53970
2021,78,40-49 años,femenino,25099,15361,24452
2021,78,40-49 años,masculino,27751,16783,24027
2021,78,50-59 años,femenino,15834,11045,16593
2021,78,50-59 años,masculino,17208,12308,15689
2021,78,60-69 años,femenino,10777,6612,11223
2021,78,60-69 años,masculino,11160,6479,10478
2021,78,70-79 años,femenino,5822,3507,5904
2021,78,70-79 años,masculino,4817,3089,4694
2021,78,80+ años,femenino,2869,1479,2836
2021,78,80+ años,masculino,1711,977,1783
2021,82,20-39 años,femenino,534532,493478,542694
2021,82,20-39 años,masculino,537713,486727,516588
2021,82,40-49 años,femenino,237419,183991,248080
2021,82,40-49 años,masculino,231209,175727,234691
2021,82,50-59 años,femenino,183359,167690,189388
2021,82,50-59 años,masculino,170762,156233,172779
2021,82,60-69 años,femenino,161079,134873,162011
2021,82,60-69 años,masculino,138450,114720,139891
2021,82,70-79 años,femenino,118857,99187,117583
2021,82,70-79 años,masculino,85047,68596,86373
2021,82,80+ años,femenino,80761,66143,68016
2021,82,80+ años,masculino,37626,30066,34882
2021,86,20-39 años,femenino,154638,129191,172285
2021,86,20-39 años,masculino,153540,124318,163848
2021,86,40-49 años,femenino,60603,42326,68767
2021,86,40-49 años,masculino,57759,42598,65744
2021,86,50-59 años,femenino,41559,36474,46317
2021,86,50-59 años,masculino,41337,36800,45336
2021,86,60-69 años,femenino,33853,25699,37115
2021,86,60-69 años,masculino,32202,24740,34899
2021,86,70-79 años,femenino,22026,16733,23080
2021,86,70-79 años,masculino,18614,13364,19512
2021,86,80+ años,femenino,12999,9389,12442
2021,86,80+ años,masculino,7447,5358,6986
2021,90,20-39 años,femenino,267087,226895,277243
2021,90,20-39 años,masculino,266503,218784,264035
2021,90,40-49 años,femenino,107746,76219,118471
2021,90,40-49 años,masculino,103463,71113,110814
2021,90,50-59 años,femenino,76282,71259,83873
2021,90,50-59 años,masculino,70986,66235,76264
2021,90,60-69 años,femenino,67409,48044,73095
2021,90,60-69 años,masculino,59426,42909,63375
2021,90,70-79 años,femenino,42605,30247,45021
2021,90,70-79 años,masculino,33902,21967,35168
2021,90,80+ años,femenino,23628,16585,23457
2021,90,80+ años,masculino,12738,9083,12330
2021,94,20-39 años,femenino,28266,20975,31592
2021,94,20-39 años,masculino,29984,22179,31407
2021,94,40-49 años,femenino,12451,8485,13327
2021,94,40-49 años,masculino,12913,8785,13127
2021,94,50-59 años,femenino,8880,5715,9796
2021,94,50-59 años,masculino,8842,6477,8873
2021,94,60-69 años,femenino,5859,2567,6666
2021,94,60-69 años,masculino,6245,2690,6599
2021,94,70-79 años,femenino,2440,1147,2695
2021,94,70-79 años,masculino,2278,967,2382
2021,94,80+ años,femenino,994,516,1197
2021,94,80+ años,masculino,588,253,711
